,Time,Capcity,Naive Occupancy
948,1148.0,28.0,0.857
949,1149.0,28.0,0.893
950,1150.0,28.0,0.893
951,1151.0,28.0,0.893
952,1152.0,28.0,0.893
953,1153.0,28.0,0.893
954,1154.0,28.0,0.893
955,1155.0,28.0,0.893
956,1156.0,28.0,0.893
957,1157.0,28.0,0.893
958,1158.0,28.0,0.857
959,1159.0,28.0,0.857
960,1200.0,28.0,0.857
961,1201.0,28.0,0.571
962,1202.0,28.0,0.536
963,1203.0,28.0,0.5
964,1204.0,28.0,0.5
965,1205.0,28.0,0.464
966,1206.0,28.0,0.464
967,1207.0,28.0,0.464
968,1208.0,28.0,0.464
969,1209.0,28.0,0.464
970,1210.0,28.0,0.464
971,1211.0,28.0,0.5
972,1212.0,28.0,0.536
973,1213.0,28.0,0.536
974,1214.0,28.0,0.536
975,1215.0,28.0,0.536
976,1216.0,28.0,0.571
977,1217.0,28.0,0.571
978,1218.0,28.0,0.571
979,1219.0,28.0,0.571
980,1220.0,28.0,0.571
981,1221.0,28.0,0.571
982,1222.0,28.0,0.607
983,1223.0,28.0,0.607
984,1224.0,28.0,0.607
985,1225.0,28.0,0.643
986,1226.0,28.0,0.643
987,1227.0,28.0,0.643
988,1228.0,28.0,0.643
989,1229.0,28.0,0.643
990,1230.0,28.0,0.643
991,1231.0,28.0,0.643
992,1232.0,28.0,0.679
993,1233.0,28.0,0.679
994,1234.0,28.0,0.679
995,1235.0,28.0,0.679
996,1236.0,28.0,0.679
997,1237.0,28.0,0.643
998,1238.0,28.0,0.643
999,1239.0,28.0,0.643
1000,1240.0,28.0,0.643
1001,1241.0,28.0,0.643
1002,1242.0,28.0,0.643
1003,1243.0,28.0,0.643
1004,1244.0,28.0,0.643
1005,1245.0,28.0,0.643
1006,1246.0,28.0,0.643
1007,1247.0,28.0,0.643
1008,1248.0,28.0,0.643
1009,1249.0,28.0,0.679
1010,1250.0,28.0,0.643
1011,1251.0,28.0,0.679
1012,1252.0,28.0,0.679
1013,1253.0,28.0,0.679
1014,1254.0,28.0,0.679
1015,1255.0,28.0,0.679
1016,1256.0,28.0,0.679
1017,1257.0,28.0,0.679
1018,1258.0,28.0,0.679
1019,1259.0,28.0,0.679
1020,1300.0,28.0,0.679
1021,1301.0,28.0,0.679
1022,1302.0,28.0,0.679
1023,1303.0,28.0,0.714
1024,1304.0,28.0,0.679
1025,1305.0,28.0,0.679
1026,1306.0,28.0,0.679
1027,1307.0,28.0,0.75
1028,1308.0,28.0,0.75
1029,1309.0,28.0,0.75
1030,1310.0,28.0,0.75
1031,1311.0,28.0,0.75
1032,1312.0,28.0,0.75
1033,1313.0,28.0,0.75
1034,1314.0,28.0,0.75
1035,1315.0,28.0,0.75
1036,1316.0,28.0,0.75
1037,1317.0,28.0,0.75
1038,1318.0,28.0,0.75
1039,1319.0,28.0,0.75
1040,1320.0,28.0,0.75
1041,1321.0,28.0,0.786
1042,1322.0,28.0,0.75
1043,1323.0,28.0,0.75
1044,1324.0,28.0,0.75
1045,1325.0,28.0,0.75
1046,1326.0,28.0,0.714
1047,1327.0,28.0,0.714
1048,1328.0,28.0,0.714
1049,1329.0,28.0,0.714
1050,1330.0,28.0,0.714
1051,1331.0,28.0,0.714
1052,1332.0,28.0,0.75
1053,1333.0,28.0,0.75
1054,1334.0,28.0,0.714
1055,1335.0,28.0,0.714
1056,1336.0,28.0,0.714
1057,1337.0,28.0,0.714
1058,1338.0,28.0,0.75
1059,1339.0,28.0,0.75
1060,1340.0,28.0,0.75
1061,1341.0,28.0,0.714
1062,1342.0,28.0,0.714
1063,1343.0,28.0,0.714
1064,1344.0,28.0,0.679
1065,1345.0,28.0,0.679
1066,1346.0,28.0,0.679
1067,1347.0,28.0,0.679
1068,1348.0,28.0,0.679
1069,1349.0,28.0,0.679
1070,1350.0,28.0,0.679
1071,1351.0,28.0,0.679
1072,1352.0,28.0,0.643
1073,1353.0,28.0,0.643
1074,1354.0,28.0,0.643
1075,1355.0,28.0,0.643
1076,1356.0,28.0,0.643
1077,1357.0,28.0,0.643
1078,1358.0,28.0,0.643
1079,1359.0,28.0,0.643
1080,1400.0,28.0,0.643
1081,1401.0,28.0,0.643
1082,1402.0,28.0,0.607
1083,1403.0,28.0,0.571
1084,1404.0,28.0,0.571
1085,1405.0,28.0,0.571
1086,1406.0,28.0,0.571
1087,1407.0,28.0,0.571
1088,1408.0,28.0,0.571
1089,1409.0,28.0,0.571
1090,1410.0,28.0,0.571
1091,1411.0,28.0,0.571
1092,1412.0,28.0,0.571
1093,1413.0,28.0,0.571
1094,1414.0,28.0,0.571
1095,1415.0,28.0,0.571
1096,1416.0,28.0,0.571
1097,1417.0,28.0,0.571
1098,1418.0,28.0,0.607
1099,1419.0,28.0,0.607
1100,1420.0,28.0,0.607
1101,1421.0,28.0,0.607
1102,1422.0,28.0,0.607
1103,1423.0,28.0,0.607
1104,1424.0,28.0,0.607
1105,1425.0,28.0,0.607
1106,1426.0,28.0,0.607
1107,1427.0,28.0,0.607
1108,1428.0,28.0,0.607
1109,1429.0,28.0,0.607
1110,1430.0,28.0,0.607
1111,1431.0,28.0,0.607
1112,1432.0,28.0,0.607
1113,1433.0,28.0,0.607
1114,1434.0,28.0,0.571
1115,1435.0,28.0,0.571
1116,1436.0,28.0,0.571
1117,1437.0,28.0,0.571
1118,1438.0,28.0,0.571
1119,1439.0,28.0,0.571
1120,1440.0,28.0,0.571
1121,1441.0,28.0,0.571
1122,1442.0,28.0,0.571
1123,1443.0,28.0,0.571
1124,1444.0,28.0,0.571
1125,1445.0,28.0,0.571
1126,1446.0,28.0,0.571
1127,1447.0,28.0,0.571
1128,1448.0,28.0,0.571
1129,1449.0,28.0,0.571
1130,1450.0,28.0,0.607
1131,1451.0,28.0,0.607
1132,1452.0,28.0,0.607
1133,1453.0,28.0,0.643
1134,1454.0,28.0,0.643
1135,1455.0,28.0,0.643
1136,1456.0,28.0,0.643
1137,1457.0,28.0,0.643
1138,1458.0,28.0,0.643
1139,1459.0,28.0,0.643
1140,1500.0,28.0,0.643
1141,1501.0,28.0,0.643
1142,1502.0,28.0,0.643
1143,1503.0,28.0,0.607
1144,1504.0,28.0,0.607
1145,1505.0,28.0,0.607
1146,1506.0,28.0,0.607
1147,1507.0,28.0,0.607
1148,1508.0,28.0,0.571
1149,1509.0,28.0,0.571
1150,1510.0,28.0,0.571
1151,1511.0,28.0,0.571
1152,1512.0,28.0,0.571
1153,1513.0,28.0,0.571
1154,1514.0,28.0,0.571
1155,1515.0,28.0,0.571
1156,1516.0,28.0,0.571
1157,1517.0,28.0,0.571
1158,1518.0,28.0,0.607
1159,1519.0,28.0,0.607
1160,1520.0,28.0,0.571
1161,1521.0,28.0,0.571
1162,1522.0,28.0,0.571
1163,1523.0,28.0,0.571
1164,1524.0,28.0,0.571
1165,1525.0,28.0,0.571
1166,1526.0,28.0,0.607
1167,1527.0,28.0,0.643
1168,1528.0,28.0,0.607
1169,1529.0,28.0,0.607
1170,1530.0,28.0,0.643
1171,1531.0,28.0,0.643
1172,1532.0,28.0,0.643
1173,1533.0,28.0,0.536
1174,1534.0,28.0,0.536
1175,1535.0,28.0,0.536
1176,1536.0,28.0,0.536
1177,1537.0,28.0,0.536
1178,1538.0,28.0,0.536
1179,1539.0,28.0,0.536
1180,1540.0,28.0,0.536
1181,1541.0,28.0,0.536
1182,1542.0,28.0,0.536
1183,1543.0,28.0,0.536
1184,1544.0,28.0,0.536
1185,1545.0,28.0,0.536
1186,1546.0,28.0,0.536
1187,1547.0,28.0,0.5
1188,1548.0,28.0,0.5
1189,1549.0,28.0,0.5
1190,1550.0,28.0,0.5
1191,1551.0,28.0,0.5
1192,1552.0,28.0,0.5
1193,1553.0,28.0,0.5
1194,1554.0,28.0,0.5
1195,1555.0,28.0,0.5
1196,1556.0,28.0,0.5
1197,1557.0,28.0,0.464
1198,1558.0,28.0,0.464
1199,1559.0,28.0,0.464
1200,1600.0,28.0,0.5
1201,1601.0,28.0,0.5
1202,1602.0,28.0,0.5
1203,1603.0,28.0,0.464
1204,1604.0,28.0,0.464
1205,1605.0,28.0,0.464
1206,1606.0,28.0,0.464
1207,1607.0,28.0,0.5
1208,1608.0,28.0,0.5
1209,1609.0,28.0,0.464
1210,1610.0,28.0,0.464
1211,1611.0,28.0,0.464
1212,1612.0,28.0,0.429
1213,1613.0,28.0,0.429
1214,1614.0,28.0,0.429
1215,1615.0,28.0,0.429
1216,1616.0,28.0,0.464
1217,1617.0,28.0,0.429
1218,1618.0,28.0,0.429
1219,1619.0,28.0,0.429
1220,1620.0,28.0,0.393
1221,1621.0,28.0,0.393
1222,1622.0,28.0,0.393
1223,1623.0,28.0,0.357
1224,1624.0,28.0,0.357
1225,1625.0,28.0,0.357
1226,1626.0,28.0,0.357
1227,1627.0,28.0,0.357
1228,1628.0,28.0,0.357
1229,1629.0,28.0,0.321
1230,1630.0,28.0,0.321
1231,1631.0,28.0,0.321
1232,1632.0,28.0,0.357
1233,1633.0,28.0,0.357
1234,1634.0,28.0,0.357
1235,1635.0,28.0,0.357
1236,1636.0,28.0,0.357
1237,1637.0,28.0,0.357
1238,1638.0,28.0,0.357
1239,1639.0,28.0,0.357
1240,1640.0,28.0,0.357
1241,1641.0,28.0,0.357
1242,1642.0,28.0,0.357
1243,1643.0,28.0,0.357
1244,1644.0,28.0,0.357
1245,1645.0,28.0,0.357
1246,1646.0,28.0,0.357
1247,1647.0,28.0,0.357
1248,1648.0,28.0,0.357
1249,1649.0,28.0,0.357
1250,1650.0,28.0,0.357
1251,1651.0,28.0,0.357
1252,1652.0,28.0,0.357
1253,1653.0,28.0,0.357
1254,1654.0,28.0,0.357
1255,1655.0,28.0,0.357
1256,1656.0,28.0,0.357
1257,1657.0,28.0,0.357
1258,1658.0,28.0,0.357
1259,1659.0,28.0,0.357
1260,1700.0,28.0,0.357
1261,1701.0,28.0,0.321
1262,1702.0,28.0,0.321
1263,1703.0,28.0,0.321
1264,1704.0,28.0,0.286
1265,1705.0,28.0,0.286
1266,1706.0,28.0,0.286
1267,1707.0,28.0,0.286
1268,1708.0,28.0,0.286
1269,1709.0,28.0,0.286
1270,1710.0,28.0,0.286
1271,1711.0,28.0,0.286
1272,1712.0,28.0,0.286
1273,1713.0,28.0,0.286
1274,1714.0,28.0,0.286
1275,1715.0,28.0,0.286
1276,1716.0,28.0,0.286
1277,1717.0,28.0,0.321
1278,1718.0,28.0,0.357
1279,1719.0,28.0,0.321
1280,1720.0,28.0,0.321
1281,1721.0,28.0,0.321
1282,1722.0,28.0,0.321
1283,1723.0,28.0,0.321
1284,1724.0,28.0,0.321
1285,1725.0,28.0,0.321
1286,1726.0,28.0,0.321
1287,1727.0,28.0,0.321
1288,1728.0,28.0,0.321
1289,1729.0,28.0,0.321
1290,1730.0,28.0,0.321
1291,1731.0,28.0,0.286
1292,1732.0,28.0,0.286
1293,1733.0,28.0,0.286
1294,1734.0,28.0,0.286
1295,1735.0,28.0,0.286
1296,1736.0,28.0,0.286
1297,1737.0,28.0,0.286
1298,1738.0,28.0,0.25
1299,1739.0,28.0,0.214
1300,1740.0,28.0,0.25
1301,1741.0,28.0,0.25
1302,1742.0,28.0,0.25
1303,1743.0,28.0,0.25
1304,1744.0,28.0,0.25
1305,1745.0,28.0,0.25
1306,1746.0,28.0,0.25
1307,1747.0,28.0,0.25
1308,1748.0,28.0,0.25
1309,1749.0,28.0,0.25
1310,1750.0,28.0,0.25
1311,1751.0,28.0,0.25
1312,1752.0,28.0,0.25
1313,1753.0,28.0,0.25
1314,1754.0,28.0,0.25
1315,1755.0,28.0,0.25
1316,1756.0,28.0,0.25
1317,1757.0,28.0,0.25
1318,1758.0,28.0,0.25
1319,1759.0,28.0,0.25
1320,1800.0,28.0,0.214
1321,1801.0,28.0,0.0
1322,1802.0,28.0,0.0
1323,1803.0,28.0,0.0
1324,1804.0,28.0,0.0
1325,1805.0,28.0,0.0
1326,1806.0,28.0,0.0
1327,1807.0,28.0,0.0
1328,1808.0,28.0,0.0
1329,1809.0,28.0,0.0
1330,1810.0,28.0,0.0
1331,1811.0,28.0,0.0
1332,1812.0,28.0,0.0
1333,1813.0,28.0,0.0
1334,1814.0,28.0,0.0
1335,1815.0,28.0,0.0
1336,1816.0,28.0,0.0
1337,1817.0,28.0,0.0
1338,1818.0,28.0,0.0
1339,1819.0,28.0,0.0
1340,1820.0,28.0,0.0
1341,1821.0,28.0,0.0
1342,1822.0,28.0,0.0
1343,1823.0,28.0,0.0
1344,1824.0,28.0,0.0
1345,1825.0,28.0,0.0
1346,1826.0,28.0,0.0
1347,1827.0,28.0,0.0
1348,1828.0,28.0,0.0
1349,1829.0,28.0,0.0
1350,1830.0,28.0,0.0
1351,1831.0,28.0,0.0
1352,1832.0,28.0,0.0
1353,1833.0,28.0,0.0
1354,1834.0,28.0,0.0
1355,1835.0,28.0,0.0
1356,1836.0,28.0,0.0
1357,1837.0,28.0,0.0
1358,1838.0,28.0,0.0
1359,1839.0,28.0,0.0
1360,1840.0,28.0,0.0
1361,1841.0,28.0,0.0
1362,1842.0,28.0,0.0
1363,1843.0,28.0,0.0
1364,1844.0,28.0,0.0
1365,1845.0,28.0,0.0
1366,1846.0,28.0,0.0
1367,1847.0,28.0,0.0
1368,1848.0,28.0,0.0
1369,1849.0,28.0,0.0
1370,1850.0,28.0,0.0
1371,1851.0,28.0,0.0
1372,1852.0,28.0,0.0
1373,1853.0,28.0,0.0
1374,1854.0,28.0,0.0
1375,1855.0,28.0,0.0
1376,1856.0,28.0,0.0
1377,1857.0,28.0,0.0
1378,1858.0,28.0,0.0
1379,1859.0,28.0,0.0
1380,1900.0,28.0,0.0
1381,1901.0,28.0,0.0
1382,1902.0,28.0,0.0
1383,1903.0,28.0,0.0
1384,1904.0,28.0,0.0
1385,1905.0,28.0,0.0
1386,1906.0,28.0,0.0
1387,1907.0,28.0,0.0
1388,1908.0,28.0,0.0
1389,1909.0,28.0,0.0
1390,1910.0,28.0,0.0
1391,1911.0,28.0,0.0
1392,1912.0,28.0,0.0
1393,1913.0,28.0,0.0
1394,1914.0,28.0,0.0
1395,1915.0,28.0,0.0
1396,1916.0,28.0,0.0
1397,1917.0,28.0,0.0
1398,1918.0,28.0,0.0
1399,1919.0,28.0,0.0
1400,1920.0,28.0,0.0
1401,1921.0,28.0,0.0
1402,1922.0,28.0,0.0
1403,1923.0,28.0,0.0
1404,1924.0,28.0,0.0
1405,1925.0,28.0,0.0
1406,1926.0,28.0,0.0
1407,1927.0,28.0,0.0
1408,1928.0,28.0,0.0
1409,1929.0,28.0,0.0
1410,1930.0,28.0,0.0
1411,1931.0,28.0,0.0
1412,1932.0,28.0,0.0
1413,1933.0,28.0,0.0
1414,1934.0,28.0,0.0
1415,1935.0,28.0,0.0
1416,1936.0,28.0,0.0
1417,1937.0,28.0,0.0
1418,1938.0,28.0,0.0
1419,1939.0,28.0,0.0
1420,1940.0,28.0,0.0
1421,1941.0,28.0,0.0
1422,1942.0,28.0,0.0
1423,1943.0,28.0,0.0
1424,1944.0,28.0,0.0
1425,1945.0,28.0,0.0
1426,1946.0,28.0,0.0
1427,1947.0,28.0,0.0
1428,1948.0,28.0,0.0
1429,1949.0,28.0,0.0
1430,1950.0,28.0,0.0
1431,1951.0,28.0,0.0
1432,1952.0,28.0,0.0
1433,1953.0,28.0,0.0
1434,1954.0,28.0,0.0
1435,1955.0,28.0,0.0
1436,1956.0,28.0,0.0
1437,1957.0,28.0,0.0
1438,1958.0,28.0,0.0
1439,1959.0,28.0,0.0
1440,800.0,28.0,0.179
1441,801.0,28.0,0.179
1442,802.0,28.0,0.179
1443,803.0,28.0,0.286
1444,804.0,28.0,0.286
1445,805.0,28.0,0.286
1446,806.0,28.0,0.321
1447,807.0,28.0,0.321
1448,808.0,28.0,0.321
1449,809.0,28.0,0.321
1450,810.0,28.0,0.321
1451,811.0,28.0,0.321
1452,812.0,28.0,0.321
1453,813.0,28.0,0.321
1454,814.0,28.0,0.321
1455,815.0,28.0,0.321
1456,816.0,28.0,0.321
1457,817.0,28.0,0.321
1458,818.0,28.0,0.321
1459,819.0,28.0,0.321
1460,820.0,28.0,0.321
1461,821.0,28.0,0.321
1462,822.0,28.0,0.321
1463,823.0,28.0,0.357
1464,824.0,28.0,0.357
1465,825.0,28.0,0.357
1466,826.0,28.0,0.393
1467,827.0,28.0,0.393
1468,828.0,28.0,0.393
1469,829.0,28.0,0.393
1470,830.0,28.0,0.393
1471,831.0,28.0,0.393
1472,832.0,28.0,0.393
1473,833.0,28.0,0.393
1474,834.0,28.0,0.393
1475,835.0,28.0,0.393
1476,836.0,28.0,0.429
1477,837.0,28.0,0.429
1478,838.0,28.0,0.429
1479,839.0,28.0,0.429
1480,840.0,28.0,0.429
1481,841.0,28.0,0.429
1482,842.0,28.0,0.429
1483,843.0,28.0,0.429
1484,844.0,28.0,0.429
1485,845.0,28.0,0.429
1486,846.0,28.0,0.429
1487,847.0,28.0,0.5
1488,848.0,28.0,0.5
1489,849.0,28.0,0.5
1490,850.0,28.0,0.5
1491,851.0,28.0,0.5
1492,852.0,28.0,0.5
1493,853.0,28.0,0.5
1494,854.0,28.0,0.536
1495,855.0,28.0,0.536
1496,856.0,28.0,0.536
1497,857.0,28.0,0.571
1498,858.0,28.0,0.607
1499,859.0,28.0,0.607
1500,900.0,28.0,0.607
1501,901.0,28.0,0.607
1502,902.0,28.0,0.607
1503,903.0,28.0,0.607
1504,904.0,28.0,0.607
1505,905.0,28.0,0.607
1506,906.0,28.0,0.607
1507,907.0,28.0,0.607
1508,908.0,28.0,0.607
1509,909.0,28.0,0.607
1510,910.0,28.0,0.607
1511,911.0,28.0,0.607
1512,912.0,28.0,0.607
1513,913.0,28.0,0.607
1514,914.0,28.0,0.607
1515,915.0,28.0,0.607
1516,916.0,28.0,0.607
1517,917.0,28.0,0.607
1518,918.0,28.0,0.607
1519,919.0,28.0,0.607
1520,920.0,28.0,0.607
1521,921.0,28.0,0.607
1522,922.0,28.0,0.607
1523,923.0,28.0,0.643
1524,924.0,28.0,0.643
1525,925.0,28.0,0.643
1526,926.0,28.0,0.643
1527,927.0,28.0,0.643
1528,928.0,28.0,0.643
1529,929.0,28.0,0.643
1530,930.0,28.0,0.643
1531,931.0,28.0,0.643
1532,932.0,28.0,0.643
1533,933.0,28.0,0.643
1534,934.0,28.0,0.643
1535,935.0,28.0,0.643
1536,936.0,28.0,0.643
1537,937.0,28.0,0.643
1538,938.0,28.0,0.643
1539,939.0,28.0,0.643
1540,940.0,28.0,0.643
1541,941.0,28.0,0.679
1542,942.0,28.0,0.679
1543,943.0,28.0,0.679
1544,944.0,28.0,0.679
1545,945.0,28.0,0.679
1546,946.0,28.0,0.679
1547,947.0,28.0,0.679
1548,948.0,28.0,0.679
1549,949.0,28.0,0.679
1550,950.0,28.0,0.679
1551,951.0,28.0,0.679
1552,952.0,28.0,0.679
1553,953.0,28.0,0.679
1554,954.0,28.0,0.679
1555,955.0,28.0,0.679
1556,956.0,28.0,0.679
1557,957.0,28.0,0.679
1558,958.0,28.0,0.679
1559,959.0,28.0,0.679
1560,1000.0,28.0,0.679
1561,1001.0,28.0,0.679
1562,1002.0,28.0,0.679
1563,1003.0,28.0,0.714
1564,1004.0,28.0,0.714
1565,1005.0,28.0,0.714
1566,1006.0,28.0,0.714
1567,1007.0,28.0,0.714
1568,1008.0,28.0,0.714
1569,1009.0,28.0,0.714
1570,1010.0,28.0,0.714
1571,1011.0,28.0,0.714
1572,1012.0,28.0,0.714
1573,1013.0,28.0,0.714
1574,1014.0,28.0,0.714
1575,1015.0,28.0,0.714
1576,1016.0,28.0,0.679
1577,1017.0,28.0,0.679
1578,1018.0,28.0,0.679
1579,1019.0,28.0,0.679
1580,1020.0,28.0,0.679
1581,1021.0,28.0,0.714
1582,1022.0,28.0,0.714
1583,1023.0,28.0,0.714
1584,1024.0,28.0,0.714
1585,1025.0,28.0,0.714
1586,1026.0,28.0,0.714
1587,1027.0,28.0,0.714
1588,1028.0,28.0,0.714
1589,1029.0,28.0,0.714
1590,1030.0,28.0,0.714
1591,1031.0,28.0,0.714
1592,1032.0,28.0,0.714
1593,1033.0,28.0,0.714
1594,1034.0,28.0,0.714
1595,1035.0,28.0,0.714
1596,1036.0,28.0,0.714
1597,1037.0,28.0,0.714
1598,1038.0,28.0,0.714
1599,1039.0,28.0,0.714
1600,1040.0,28.0,0.714
1601,1041.0,28.0,0.714
1602,1042.0,28.0,0.714
1603,1043.0,28.0,0.714
1604,1044.0,28.0,0.714
1605,1045.0,28.0,0.714
1606,1046.0,28.0,0.714
1607,1047.0,28.0,0.714
1608,1048.0,28.0,0.714
1609,1049.0,28.0,0.714
1610,1050.0,28.0,0.714
1611,1051.0,28.0,0.714
1612,1052.0,28.0,0.75
1613,1053.0,28.0,0.75
1614,1054.0,28.0,0.75
1615,1055.0,28.0,0.75
1616,1056.0,28.0,0.75
1617,1057.0,28.0,0.75
1618,1058.0,28.0,0.75
1619,1059.0,28.0,0.75
1620,1100.0,28.0,0.75
1621,1101.0,28.0,0.786
1622,1102.0,28.0,0.786
1623,1103.0,28.0,0.786
1624,1104.0,28.0,0.786
1625,1105.0,28.0,0.786
1626,1106.0,28.0,0.786
1627,1107.0,28.0,0.786
1628,1108.0,28.0,0.786
1629,1109.0,28.0,0.786
1630,1110.0,28.0,0.786
1631,1111.0,28.0,0.786
1632,1112.0,28.0,0.75
1633,1113.0,28.0,0.75
1634,1114.0,28.0,0.714
1635,1115.0,28.0,0.714
1636,1116.0,28.0,0.714
1637,1117.0,28.0,0.714
1638,1118.0,28.0,0.714
1639,1119.0,28.0,0.714
1640,1120.0,28.0,0.714
1641,1121.0,28.0,0.75
1642,1122.0,28.0,0.75
1643,1123.0,28.0,0.75
1644,1124.0,28.0,0.75
1645,1125.0,28.0,0.75
1646,1126.0,28.0,0.75
1647,1127.0,28.0,0.75
1648,1128.0,28.0,0.75
1649,1129.0,28.0,0.75
1650,1130.0,28.0,0.75
1651,1131.0,28.0,0.714
1652,1132.0,28.0,0.714
1653,1133.0,28.0,0.714
1654,1134.0,28.0,0.714
1655,1135.0,28.0,0.714
1656,1136.0,28.0,0.714
1657,1137.0,28.0,0.75
1658,1138.0,28.0,0.75
1659,1139.0,28.0,0.75
1660,1140.0,28.0,0.75
1661,1141.0,28.0,0.786
1662,1142.0,28.0,0.786
1663,1143.0,28.0,0.786
1664,1144.0,28.0,0.821
1665,1145.0,28.0,0.821
1666,1146.0,28.0,0.821
1667,1147.0,28.0,0.821
1668,1148.0,28.0,0.821
1669,1149.0,28.0,0.821
1670,1150.0,28.0,0.821
1671,1151.0,28.0,0.821
1672,1152.0,28.0,0.821
1673,1153.0,28.0,0.821
1674,1154.0,28.0,0.821
1675,1155.0,28.0,0.821
1676,1156.0,28.0,0.821
1677,1157.0,28.0,0.821
1678,1158.0,28.0,0.857
1679,1159.0,28.0,0.857
1680,1200.0,28.0,0.857
1681,1201.0,28.0,0.786
1682,1202.0,28.0,0.786
1683,1203.0,28.0,0.786
1684,1204.0,28.0,0.643
1685,1205.0,28.0,0.643
1686,1206.0,28.0,0.643
1687,1207.0,28.0,0.607
1688,1208.0,28.0,0.607
1689,1209.0,28.0,0.607
1690,1210.0,28.0,0.607
1691,1211.0,28.0,0.607
1692,1212.0,28.0,0.607
1693,1213.0,28.0,0.607
1694,1214.0,28.0,0.607
1695,1215.0,28.0,0.607
1696,1216.0,28.0,0.607
1697,1217.0,28.0,0.607
1698,1218.0,28.0,0.607
1699,1219.0,28.0,0.607
1700,1220.0,28.0,0.607
1701,1221.0,28.0,0.607
1702,1222.0,28.0,0.571
1703,1223.0,28.0,0.571
1704,1224.0,28.0,0.536
1705,1225.0,28.0,0.571
1706,1226.0,28.0,0.679
1707,1227.0,28.0,0.643
1708,1228.0,28.0,0.679
1709,1229.0,28.0,0.679
1710,1230.0,28.0,0.679
1711,1231.0,28.0,0.714
1712,1232.0,28.0,0.714
1713,1233.0,28.0,0.714
1714,1234.0,28.0,0.714
1715,1235.0,28.0,0.714
1716,1236.0,28.0,0.714
1717,1237.0,28.0,0.679
1718,1238.0,28.0,0.679
1719,1239.0,28.0,0.679
1720,1240.0,28.0,0.679
1721,1241.0,28.0,0.679
1722,1242.0,28.0,0.714
1723,1243.0,28.0,0.714
1724,1244.0,28.0,0.714
1725,1245.0,28.0,0.714
1726,1246.0,28.0,0.714
1727,1247.0,28.0,0.714
1728,1248.0,28.0,0.643
1729,1249.0,28.0,0.643
1730,1250.0,28.0,0.679
1731,1251.0,28.0,0.679
1732,1252.0,28.0,0.679
1733,1253.0,28.0,0.679
1734,1254.0,28.0,0.679
1735,1255.0,28.0,0.643
1736,1256.0,28.0,0.643
1737,1257.0,28.0,0.607
1738,1258.0,28.0,0.571
1739,1259.0,28.0,0.571
1740,1300.0,28.0,0.571
1741,1301.0,28.0,0.571
1742,1302.0,28.0,0.607
1743,1303.0,28.0,0.607
1744,1304.0,28.0,0.607
1745,1305.0,28.0,0.607
1746,1306.0,28.0,0.607
1747,1307.0,28.0,0.607
1748,1308.0,28.0,0.607
1749,1309.0,28.0,0.607
1750,1310.0,28.0,0.607
1751,1311.0,28.0,0.607
1752,1312.0,28.0,0.643
1753,1313.0,28.0,0.643
1754,1314.0,28.0,0.643
1755,1315.0,28.0,0.643
1756,1316.0,28.0,0.643
1757,1317.0,28.0,0.643
1758,1318.0,28.0,0.643
1759,1319.0,28.0,0.643
1760,1320.0,28.0,0.643
1761,1321.0,28.0,0.643
1762,1322.0,28.0,0.643
1763,1323.0,28.0,0.643
1764,1324.0,28.0,0.643
1765,1325.0,28.0,0.643
1766,1326.0,28.0,0.643
1767,1327.0,28.0,0.679
1768,1328.0,28.0,0.679
1769,1329.0,28.0,0.679
1770,1330.0,28.0,0.679
1771,1331.0,28.0,0.679
1772,1332.0,28.0,0.679
1773,1333.0,28.0,0.679
1774,1334.0,28.0,0.679
1775,1335.0,28.0,0.679
1776,1336.0,28.0,0.679
1777,1337.0,28.0,0.679
1778,1338.0,28.0,0.679
1779,1339.0,28.0,0.679
1780,1340.0,28.0,0.679
1781,1341.0,28.0,0.679
1782,1342.0,28.0,0.679
1783,1343.0,28.0,0.679
1784,1344.0,28.0,0.679
1785,1345.0,28.0,0.643
1786,1346.0,28.0,0.643
1787,1347.0,28.0,0.643
1788,1348.0,28.0,0.643
1789,1349.0,28.0,0.643
1790,1350.0,28.0,0.643
1791,1351.0,28.0,0.607
1792,1352.0,28.0,0.607
1793,1353.0,28.0,0.607
1794,1354.0,28.0,0.607
1795,1355.0,28.0,0.607
1796,1356.0,28.0,0.607
1797,1357.0,28.0,0.607
1798,1358.0,28.0,0.607
1799,1359.0,28.0,0.571
1800,1400.0,28.0,0.571
1801,1401.0,28.0,0.571
1802,1402.0,28.0,0.571
1803,1403.0,28.0,0.571
1804,1404.0,28.0,0.571
1805,1405.0,28.0,0.571
1806,1406.0,28.0,0.607
1807,1407.0,28.0,0.607
1808,1408.0,28.0,0.607
1809,1409.0,28.0,0.607
1810,1410.0,28.0,0.607
1811,1411.0,28.0,0.607
1812,1412.0,28.0,0.607
1813,1413.0,28.0,0.607
1814,1414.0,28.0,0.607
1815,1415.0,28.0,0.607
1816,1416.0,28.0,0.607
1817,1417.0,28.0,0.607
1818,1418.0,28.0,0.607
1819,1419.0,28.0,0.607
1820,1420.0,28.0,0.607
1821,1421.0,28.0,0.607
1822,1422.0,28.0,0.607
1823,1423.0,28.0,0.607
1824,1424.0,28.0,0.643
1825,1425.0,28.0,0.643
1826,1426.0,28.0,0.643
1827,1427.0,28.0,0.643
1828,1428.0,28.0,0.643
1829,1429.0,28.0,0.643
1830,1430.0,28.0,0.643
1831,1431.0,28.0,0.679
